-2.744583218170815186e+00,1.246089293097557560e+00,1.954740327649508336e+00,-4.590950041558735650e-01,1.023086076529013688e+01,5.295945450928094544e+00,7.777028249816515526e+00,1.308930352456884094e+01,4.910626645150586889e+00,1.718768019065294794e+01,1.782538273802335382e+01,5.644279016364922796e+00,7.987689629643467626e+00,6.662888203492886241e+00,8.547496708851179292e+00,9.893294938957117424e+00,1.068479259929915770e+01,9.602450356452393976e+00
-3.534412043379516088e+00,1.239675606330750135e+00,1.849536973726215505e+00,-5.285673909340359300e-01,1.001849020874282203e+01,5.969783436869655624e+00,7.244966355879476794e+00,1.445335284456705871e+01,4.852914906613662538e+00,1.814679582345146258e+01,1.739476671883942061e+01,5.993660887508229784e+00,7.172017754320078708e+00,7.498608537865896650e+00,8.820674840664102234e+00,9.774001516296562997e+00,9.659912616312414713e+00,9.274132620109933001e+00
-2.985387540410643137e+00,1.215556295985511737e+00,1.863156153081943156e+00,-6.079578843984373426e-01,1.000784451419518106e+01,6.047564840643845585e+00,7.801587007131062457e+00,1.325317942708262642e+01,4.862453199564011896e+00,1.706015402049854046e+01,1.805069985590150594e+01,5.483718189129710652e+00,7.620742956856362049e+00,6.393071533286605046e+00,8.416281137078760466e+00,9.985524216356591154e+00,1.047140606794802231e+01,9.594487272166668745e+00
-8.166146013821277139e-01,1.324079307811313999e+00,2.064268599054213560e+00,-4.820171042465491718e-02,1.158994968269848336e+01,7.729567619909861520e+00,9.346290809421805790e+00,1.720875152502867422e+01,-1.007752322543404411e+00,1.275807817242081299e+01,2.051298738618286066e+01,5.076417289314091974e+00,1.029302184540441800e+01,6.280985271893599453e+00,7.116868747931936134e+00,1.366741280227987332e+01,1.189092662847746773e+01,1.337093626012822689e+01
-3.091190958459329341e+00,1.191572995856674755e+00,1.919369962339963154e+00,-5.204422912385933131e-01,1.006159761262393637e+01,6.188407155342975585e+00,7.714397115593964571e+00,1.312089072121883326e+01,4.853685242281123635e+00,1.694433449339779330e+01,1.782000167318936690e+01,5.552371340302411973e+00,7.589123997523111953e+00,6.412803864989666813e+00,8.475896293221548916e+00,1.015381977946199576e+01,1.049311586033292087e+01,9.640165578285001757e+00
-3.751542858447565743e-01,1.248376962183518124e+00,2.041256839801163903e+00,-6.111382254578336115e-02,1.129770623449054057e+01,6.349901815279861417e+00,9.487751751434473135e+00,1.606646298627768132e+01,-6.790758982029795332e-01,1.238288922392066205e+01,2.117150333333659162e+01,5.053168259081050273e+00,1.098639638311752975e+01,7.031798680213678487e+00,6.620236198209385137e+00,1.344150501058033953e+01,1.222186796122305275e+01,1.268983865429622782e+01
-3.274887343654639071e+00,1.215720490251179120e+00,1.929772537347103301e+00,-6.790745927724969322e-01,1.000807749355839427e+01,6.488646886079820320e+00,7.369469448968099634e+00,1.401383349722755689e+01,4.911603664671125635e+00,1.757031146776006736e+01,1.757907038504198027e+01,5.638890659201255318e+00,7.146673017631298919e+00,7.273964492183669250e+00,8.817959445389570661e+00,1.011225184176195668e+01,1.003716742999094969e+01,9.514460247875534904e+00
-8.085533094453348779e-01,1.271325706311821513e+00,2.062240577515037199e+00,-6.607630562190255907e-02,1.160772979053428777e+01,7.712468009244250133e+00,9.294219602790121826e+00,1.709573881200184786e+01,-1.272971501189703147e+00,1.282931306854738907e+01,2.040433044197082069e+01,5.041009842853706679e+00,1.041124913034146537e+01,6.320216639852864304e+00,7.072428219831173202e+00,1.382121687412757538e+01,1.195059453162723706e+01,1.327264756231365794e+01
6.272081355304354178e-03,1.281361562967411327e+00,2.026037188567809899e+00,1.649562722687884508e-01,1.130361486035848628e+01,6.022844003505634092e+00,9.639456729761988640e+00,1.618474065427913544e+01,-4.109311617778269587e-01,1.244444019563316672e+01,2.170185922217624608e+01,5.189895849640338454e+00,1.129300662509460196e+01,7.252431131600496350e+00,6.500085278343192385e+00,1.345081715717503634e+01,1.214773357974282142e+01,1.249429304409687980e+01
-3.461944878457707375e+00,1.226596169051656693e+00,1.981955406990329127e+00,-8.151741118650508433e-01,9.836484913088140658e+00,6.603870700560157125e+00,7.226678539426179881e+00,1.438711812914867139e+01,5.051198931499308209e+00,1.799777597891326408e+01,1.785007648635370714e+01,6.089601393790512240e+00,7.288666008071372993e+00,7.576397471737479350e+00,8.843342949244618723e+00,1.003670100749923222e+01,9.702760226068864569e+00,9.400826470422449788e+00
-3.194964911633055404e+00,1.202304244272220046e+00,2.011748756286013684e+00,-6.992828111142064262e-01,9.922847577063981461e+00,6.413950958461316354e+00,7.313770793001434178e+00,1.401588014888641709e+01,4.959254615227051133e+00,1.746419872472461776e+01,1.763986219328329241e+01,5.605846261094439953e+00,7.181256777953753279e+00,7.286786576026280216e+00,8.711697088678908685e+00,1.025307064890207620e+01,9.843492728320649476e+00,9.447752399510031651e+00
-7.679331526923108830e-01,1.305286394405724471e+00,1.948279719112068653e+00,3.140140640152527807e-03,1.158099460410003978e+01,7.668203137020103810e+00,9.301482566896527970e+00,1.695517069627243956e+01,-1.412251577451257623e+00,1.272129511407521463e+01,2.046516971187470091e+01,5.052924281897904990e+00,1.036421519345988962e+01,6.554065008968240846e+00,7.032618514027825007e+00,1.385917113353341179e+01,1.190662359138150350e+01,1.345017591076799945e+01
-2.216830549826947772e-01,1.259231408748507919e+00,2.027608806899482197e+00,-1.237629174685512395e-01,1.136147806719835707e+01,6.310999490097476183e+00,9.571340977795486538e+00,1.609425343751595605e+01,-7.428527799676567511e-01,1.234336025318212471e+01,2.119106225641519003e+01,5.153339233171171152e+00,1.109108515640534876e+01,7.120112141635035918e+00,6.584677050872256743e+00,1.329168043006240829e+01,1.219546482722050662e+01,1.276093095863392257e+01
-3.363784101089262180e+00,1.257904950135369626e+00,1.910636075773492593e+00,-8.547227864116933027e-01,9.788860906733608758e+00,6.786268920404295635e+00,7.183459487804368493e+00,1.427218608866505356e+01,4.989203302474827240e+00,1.782429956649990643e+01,1.777370750251390419e+01,6.030148242055576091e+00,7.439094768455480455e+00,7.555691861609555637e+00,8.852662391611122672e+00,1.015650010682312043e+01,9.729550229282539320e+00,9.392340353367371719e+00
-4.835771352028439551e-01,1.297685545819031949e+00,1.926419936926991427e+00,-5.994960610322594245e-03,1.139852423030045259e+01,6.672798758864058932e+00,9.892995121774051270e+00,1.636156225255121299e+01,-9.218021004442712441e-01,1.223435470536109015e+01,2.074949205098161187e+01,5.091839338707360163e+00,1.088823628286277412e+01,6.836767960523167709e+00,6.726775966258863981e+00,1.322727798936845112e+01,1.193478188381557459e+01,1.278198867940447059e+01
-3.476213828383543980e+00,1.201530250203936223e+00,2.004318117675103483e+00,-3.228408644098189062e-01,1.017175961579455290e+01,6.093863651769717116e+00,7.046399692063743281e+00,1.452702994742137932e+01,4.864475609569214321e+00,1.789694862576230605e+01,1.761096030664038992e+01,5.773414698167234960e+00,7.016614032394695499e+00,7.486533091140357143e+00,8.690943024800931838e+00,1.006610677781165109e+01,9.691448227227805745e+00,9.352680881924122502e+00
-3.100718761290050196e+00,1.261100022541419508e+00,1.863740411825512977e+00,-5.037463998681881439e-01,9.943327079820788228e+00,6.028697153040283752e+00,7.802268943772605603e+00,1.323175319417709872e+01,4.829173734067216728e+00,1.707730481217664220e+01,1.801842593954268068e+01,5.537121339173307177e+00,7.632583468686945594e+00,6.437962402026284003e+00,8.453193148028937287e+00,1.000786365703465108e+01,1.041051213257452268e+01,9.640807726065025562e+00
-3.572371721948995660e+00,1.226880833892512346e+00,1.885477382921081579e+00,-5.222352597932099494e-01,9.966431234816186091e+00,5.874162281087988546e+00,7.262724435341342044e+00,1.453393489100422187e+01,4.896214221520944321e+00,1.818498879282492808e+01,1.739012624461228640e+01,6.004889032600888576e+00,7.273925736426502198e+00,7.550619630625343248e+00,8.820018603724804507e+00,9.694669695313578472e+00,9.570884798006675354e+00,9.316971233684654408e+00
-3.115230900987425722e-01,1.315545454904638367e+00,1.993899038872063878e+00,-1.282364547816093603e-01,1.137362407927485286e+01,5.909956050313879494e+00,9.494847380783873803e+00,1.601171487200084087e+01,-6.659470681993034935e-01,1.242051444931658644e+01,2.157260265887459028e+01,5.172570495807582880e+00,1.130279176823045439e+01,7.272254219000448217e+00,6.699029725656910017e+00,1.317405507510268592e+01,1.199071252699888035e+01,1.274586455659005146e+01
-5.489237098867961739e-01,1.318820194009471258e+00,1.907212972845284238e+00,-9.473759999223864414e-02,1.137137538500258138e+01,6.640995042067298293e+00,9.920127018376502903e+00,1.639575089675462038e+01,-1.022109090381126295e+00,1.223176818933896293e+01,2.076514259998968370e+01,5.190712523116197907e+00,1.092892740691365105e+01,6.808205197231266936e+00,6.725039664185503696e+00,1.330213256091136032e+01,1.212843958803309619e+01,1.288628667450558218e+01
-7.657953393619788829e-02,1.272047565826061932e+00,1.995494766877226267e+00,-1.228649702401116289e-01,1.133133273954315712e+01,6.058962806301003035e+00,9.552403668193537811e+00,1.618451375304861628e+01,-7.282864998925346889e-01,1.265988344701569090e+01,2.100454004708511491e+01,5.143579835789266141e+00,1.099134901074546100e+01,7.018548518686829496e+00,6.524811230373183335e+00,1.332914325196134619e+01,1.237914743585041322e+01,1.276204267506265744e+01
-2.596693102590527769e+00,1.224078680332634228e+00,1.926018813172641897e+00,-4.491408024036048774e-01,1.025613321659464638e+01,5.217225481988016611e+00,7.684091730653898722e+00,1.302931230994183665e+01,4.862207837569172852e+00,1.714081129780201707e+01,1.795691176912615106e+01,5.594023828250523245e+00,7.862172961742485811e+00,6.592195345704817022e+00,8.341056177086070278e+00,9.785273314946923762e+00,1.076127019505078763e+01,9.617681031134763359e+00
-3.302204318386726900e+00,1.229528301748087360e+00,1.978492407979539625e+00,-8.102278465526935314e-01,9.933305679816083256e+00,6.520175426207441838e+00,7.304109816449036785e+00,1.407830214646292077e+01,4.915845594329408819e+00,1.743666328291847023e+01,1.767957468297516499e+01,5.719804795307259937e+00,7.287081012375399069e+00,7.351180284398798115e+00,8.899569734631073814e+00,1.021506868126074608e+01,9.895162872398092446e+00,9.387652954569100316e+00
-6.524987742751748865e-01,1.250884379352894760e+00,1.987888999112164656e+00,1.056441888662650735e-01,1.126894889498067975e+01,6.379031168127411888e+00,9.907743505930959316e+00,1.622595268835285864e+01,-9.574368928526719724e-01,1.229885849195405356e+01,2.077861828570493685e+01,5.048308214667530436e+00,1.095065760265799071e+01,6.717109929702723470e+00,6.640920338933276490e+00,1.317604517106016360e+01,1.217339062945199935e+01,1.264804940686499712e+01
-3.011045960078339245e+00,1.269942334166383358e+00,1.962227951403622939e+00,-6.453518828499269500e-01,9.950148768939834909e+00,5.981052565252746867e+00,7.559146939719294522e+00,1.317055184598227058e+01,4.989280998584369797e+00,1.704723477120937503e+01,1.802180033671677251e+01,5.495982973335122423e+00,7.791837996479616280e+00,6.416066526207590215e+00,8.628497230147436525e+00,9.954502228940286912e+00,1.050675854683240296e+01,9.657001961789628552e+00
-3.427340335475166366e+00,1.223432237720507576e+00,2.004934700195506903e+00,-4.690398095765737629e-01,1.001480083648519326e+01,6.323898611351997268e+00,7.220292935700397763e+00,1.441534615732820157e+01,4.954703056196393618e+00,1.788958628106768955e+01,1.762791743515258958e+01,5.912652616565394759e+00,7.253662835437961753e+00,7.588843863554775915e+00,8.821805046176493192e+00,1.000671191501928803e+01,9.820414680187864676e+00,9.339168994474814411e+00
-3.905380814688758084e-01,1.303340439936639505e+00,1.975448926478498901e+00,-7.381451210468875646e-03,1.150210356362446973e+01,6.624434880454760588e+00,9.835210905611640797e+00,1.631472645469104066e+01,-8.475557571534557688e-01,1.219997672538711697e+01,2.079680088881472244e+01,5.112963340909077559e+00,1.087536599949484994e+01,6.929538404903667903e+00,6.685279307744309563e+00,1.337057076618906315e+01,1.202142810517206151e+01,1.282531775800910268e+01
-1.343139675909156283e-01,1.357183808435912464e+00,2.067377645754441051e+00,7.547534321885840392e-02,1.137410961329475789e+01,6.156628532282351962e+00,9.650916192758550949e+00,1.615078141807441980e+01,-4.248055432200029680e-01,1.234613193143130694e+01,2.160758389332727702e+01,5.170849459482356636e+00,1.111071091047446480e+01,7.226639463912888139e+00,6.603567563454626033e+00,1.338850063589009665e+01,1.212880287717502625e+01,1.266360166197620707e+01
-3.205624224249532084e+00,1.246319207120780037e+00,1.829991821058815082e+00,-3.167925903807480292e-01,1.073740404061385867e+01,5.715210280156580502e+00,7.218477465096189150e+00,1.357519722960574526e+01,4.765016694136381403e+00,1.687906809394744911e+01,1.773495012540540117e+01,5.095119338779365847e+00,7.082412081190320841e+00,6.573459563735778666e+00,8.270660990117850275e+00,9.872276465523928124e+00,1.089213882687451651e+01,9.773702882041741091e+00
-2.478559601340258878e-01,1.324906285804700046e+00,2.052159636624824923e+00,-1.104477640112450226e-01,1.134667865420574628e+01,6.089746479249107836e+00,9.573885774847754604e+00,1.600768758464938202e+01,-8.302122225939407851e-01,1.241613141599093950e+01,2.152180502467147249e+01,5.139100880070431643e+00,1.120545357542967224e+01,7.219036904790334219e+00,6.783426434962202656e+00,1.328410187625484440e+01,1.207820515588933752e+01,1.270724036791291844e+01
-3.485740211093047325e+00,1.222116346430645484e+00,1.789262428163728380e+00,-5.416381699819288187e-01,1.067997768440913653e+01,4.780464382908769849e+00,7.386546490761980444e+00,1.379311120947496683e+01,4.695743941529349819e+00,1.729830711987134961e+01,1.762983788721600220e+01,5.037023473652966210e+00,6.720405144648653462e+00,5.821858929541670946e+00,8.265528606838604020e+00,9.749921866364282153e+00,1.064784231071675080e+01,9.540461652730176212e+00
-3.788772262310180494e-01,1.242607753889566347e+00,2.035323621522702631e+00,-1.296950147262329600e-01,1.152334364639030184e+01,6.563687025076447412e+00,9.712527193741339104e+00,1.622132945659913972e+01,-9.848344391937091657e-01,1.206534478774480412e+01,2.084291424907157975e+01,5.194745099078208028e+00,1.076107878884483426e+01,7.035736886992883576e+00,6.598674257468738702e+00,1.331090214485236345e+01,1.189301206857900972e+01,1.287317423747722067e+01
-3.071529718560025213e+00,1.222250594138322155e+00,1.827087598347257646e+00,-1.734056725892877404e-01,1.081383573288706934e+01,5.742812755529731916e+00,7.438181955551307567e+00,1.361304934019123358e+01,4.808204023217294676e+00,1.658162684301657208e+01,1.773514686676677954e+01,5.011595367099910270e+00,6.922826253878121783e+00,6.585903925699629902e+00,8.447561048525631833e+00,9.894393058624448400e+00,1.099946428752743444e+01,9.787346387910595524e+00
-3.246863670437003524e+00,1.168237214334681751e+00,1.790180719702973544e+00,-6.788079096867211115e-01,1.069127071679192298e+01,5.347125328552456480e+00,7.219981558501461727e+00,1.341398033184147209e+01,4.678831026145540584e+00,1.708481204689335087e+01,1.762814500004969176e+01,5.173021025002638495e+00,6.657761989465597274e+00,6.036422395174451339e+00,7.789137588974107906e+00,9.693841320876167345e+00,1.057054379680921663e+01,9.720428909813895402e+00
-3.526903129533804027e+00,1.287515210179227321e+00,1.890138475838230692e+00,-5.780935373597921867e-01,1.005031045422429692e+01,6.050120381542637205e+00,7.218190001104000331e+00,1.436939524288552050e+01,4.932347343585385957e+00,1.811078206096328813e+01,1.753565486884673064e+01,6.078573860658269545e+00,7.182249325437520149e+00,7.548714131423229112e+00,8.799808860362386298e+00,9.923358315864952317e+00,9.658455103165637823e+00,9.202380535063539924e+00
-7.559651421334763199e-01,1.269385073219555959e+00,1.975460922784299855e+00,8.580595070768168992e-03,1.156840577466557818e+01,7.649416959785678038e+00,9.313677837480478061e+00,1.696980307328897553e+01,-1.407506922072215838e+00,1.271772546787544300e+01,2.047829519748009375e+01,5.099846911063708355e+00,1.030788596598292983e+01,6.490702700379718415e+00,7.010637840933720000e+00,1.380274677665056871e+01,1.191320182308454356e+01,1.341484956575582110e+01
-3.196146634400843123e+00,1.185776318813671404e+00,1.971918157422730911e+00,-8.455420562357593983e-01,1.037425634651978434e+01,5.622697722589165004e+00,7.476778876726427825e+00,1.338399781832937485e+01,4.823713134922041235e+00,1.684138473207463349e+01,1.774475128976942884e+01,5.543413884466821706e+00,6.973352383392775522e+00,6.530561030610681605e+00,8.565281286823511309e+00,9.806946379258530300e+00,1.067664188900696765e+01,1.006786373309893712e+01
-5.083527720691308760e-01,1.283945433434518169e+00,2.036766217092126130e+00,7.869159555146110208e-04,1.148603930058856726e+01,6.388181153755583708e+00,9.678359757904837934e+00,1.634275680037374556e+01,-9.196920169385600641e-01,1.205792988390401987e+01,2.085048041188294121e+01,5.068823701695547967e+00,1.097770341441168007e+01,6.792717093985752186e+00,6.696151138760726873e+00,1.316284966271529200e+01,1.213091350561043136e+01,1.269108966526385096e+01
-3.762715934184299726e-01,1.271630548733069910e+00,2.047822350160763083e+00,-8.536297940346448954e-02,1.134191590425675500e+01,6.354962782349356409e+00,9.355945488867531523e+00,1.603838112945708971e+01,-6.014013974784044869e-01,1.245256512267356008e+01,2.116941963100916269e+01,5.021866487641621468e+00,1.101044058581881480e+01,6.953969527473687684e+00,6.637076435887808046e+00,1.343743380338239035e+01,1.224795464932114086e+01,1.269909225603861280e+01
